"stand_id","species","count","height_from","height_to","age","forest_type"
55,"Bene",850,0.71,0.91,11,"mixed"
55,"Pigl",550,0.19,0.39,11,"mixed"
55,"Potr",1200,0.05,0.25,11,"mixed"
55,"Bene",850,1.22,1.42,11,"mixed"
55,"Pigl",550,0.2,0.4,11,"mixed"
55,"Potr",1200,1.64,1.84,11,"mixed"
55,"Bene",850,2.57,2.77,11,"mixed"
55,"Pigl",550,0.12,0.32,11,"mixed"
55,"Potr",1200,1.53,1.73,11,"mixed"
55,"Bene",850,1.76,1.96,11,"mixed"
55,"Pigl",550,0.77,0.97,11,"mixed"
55,"Potr",1200,0.11,0.31,11,"mixed"
55,"Bene",850,0.86,1.06,11,"mixed"
55,"Pigl",550,0.05,0.25,11,"mixed"
55,"Potr",1200,0.21,0.41,11,"mixed"
55,"Bene",850,0.9,1.1,11,"mixed"
55,"Pigl",550,0.14,0.34,11,"mixed"
55,"Potr",1200,0.24,0.44,11,"mixed"
55,"Bene",850,1.86,2.06,11,"mixed"
55,"Pigl",550,0.41,0.61,11,"mixed"
55,"Potr",1200,1.27,1.47,11,"mixed"
55,"Bene",850,2.42,2.62,11,"mixed"
55,"Pigl",550,0.78,0.98,11,"mixed"
55,"Potr",1200,0.27,0.47,11,"mixed"
55,"Bene",850,1.95,2.15,11,"mixed"
55,"Pigl",550,0.43,0.63,11,"mixed"
55,"Potr",1200,0.33,0.53,11,"mixed"
55,"Bene",850,1.95,2.15,11,"mixed"
55,"Pigl",550,0.09,0.29,11,"mixed"
55,"Potr",1200,0.37,0.57,11,"mixed"
55,"Bene",850,0.92,1.12,11,"mixed"
55,"Pigl",550,0.24,0.44,11,"mixed"
55,"Potr",1200,0.61,0.81,11,"mixed"
55,"Bene",850,1.32,1.52,11,"mixed"
55,"Pigl",550,0.22,0.42,11,"mixed"
55,"Potr",1200,0.59,0.79,11,"mixed"
55,"Bene",850,1.53,1.73,11,"mixed"
55,"Pigl",550,0.34,0.54,11,"mixed"
55,"Potr",1200,0.29,0.49,11,"mixed"
55,"Bene",850,1.73,1.93,11,"mixed"
55,"Pigl",550,0.21,0.41,11,"mixed"
55,"Potr",1200,0.46,0.66,11,"mixed"
55,"Bene",850,1.08,1.28,11,"mixed"
55,"Pigl",550,0.1,0.3,11,"mixed"
55,"Potr",1200,1.18,1.38,11,"mixed"
55,"Bene",850,2.7,2.9,11,"mixed"
55,"Pigl",550,0.17,0.37,11,"mixed"
55,"Potr",1200,0.72,0.92,11,"mixed"
55,"Bene",850,1.83,2.03,11,"mixed"
55,"Pigl",550,0.46,0.66,11,"mixed"
55,"Potr",1200,0.18,0.38,11,"mixed"
55,"Bene",850,1.71,1.91,11,"mixed"
55,"Pigl",550,0.05,0.25,11,"mixed"
55,"Potr",1200,0.43,0.63,11,"mixed"
55,"Bene",850,3.08,3.28,11,"mixed"
55,"Pigl",550,0.05,0.25,11,"mixed"
55,"Potr",1200,0.08,0.28,11,"mixed"
55,"Bene",850,0.54,0.74,11,"mixed"
55,"Pigl",550,0.36,0.56,11,"mixed"
56,"Potr",4550,0.05,0.25,11,"mixed"
56,"Bene",8050,1.08,1.28,11,"mixed"
56,"Pigl",8150,0.43,0.63,11,"mixed"
56,"Potr",4550,1,1.2,11,"mixed"
56,"Bene",8050,2.93,3.13,11,"mixed"
56,"Pigl",8150,0.15,0.35,11,"mixed"
56,"Potr",4550,0.32,0.52,11,"mixed"
56,"Bene",8050,0.92,1.12,11,"mixed"
56,"Pigl",8150,0.08,0.28,11,"mixed"
56,"Potr",4550,0.38,0.58,11,"mixed"
56,"Bene",8050,2.37,2.57,11,"mixed"
56,"Pigl",8150,0.66,0.86,11,"mixed"
56,"Potr",4550,0.21,0.41,11,"mixed"
56,"Bene",8050,1.73,1.93,11,"mixed"
56,"Pigl",8150,0.16,0.36,11,"mixed"
56,"Potr",4550,0.49,0.69,11,"mixed"
56,"Bene",8050,0.1,0.3,11,"mixed"
56,"Pigl",8150,0.15,0.35,11,"mixed"
56,"Potr",4550,0.05,0.25,11,"mixed"
56,"Bene",8050,1.87,2.07,11,"mixed"
56,"Pigl",8150,0.13,0.33,11,"mixed"
56,"Potr",4550,0.96,1.16,11,"mixed"
56,"Bene",8050,1.85,2.05,11,"mixed"
56,"Pigl",8150,0.3,0.5,11,"mixed"
56,"Potr",4550,0.29,0.49,11,"mixed"
56,"Bene",8050,2.03,2.23,11,"mixed"
56,"Pigl",8150,0.36,0.56,11,"mixed"
56,"Potr",4550,1.39,1.59,11,"mixed"
56,"Bene",8050,1.71,1.91,11,"mixed"
56,"Pigl",8150,0.12,0.32,11,"mixed"
56,"Potr",4550,0.52,0.72,11,"mixed"
56,"Bene",8050,1.48,1.68,11,"mixed"
56,"Pigl",8150,0.29,0.49,11,"mixed"
56,"Potr",4550,0.12,0.32,11,"mixed"
56,"Bene",8050,2.18,2.38,11,"mixed"
56,"Pigl",8150,0.53,0.73,11,"mixed"
56,"Potr",4550,0.05,0.25,11,"mixed"
56,"Bene",8050,1.16,1.36,11,"mixed"
56,"Pigl",8150,0.39,0.59,11,"mixed"
56,"Potr",4550,1.84,2.04,11,"mixed"
56,"Bene",8050,3.88,4,11,"mixed"
56,"Pigl",8150,0.17,0.37,11,"mixed"
56,"Potr",4550,0.43,0.63,11,"mixed"
56,"Bene",8050,0.66,0.86,11,"mixed"
56,"Pigl",8150,0.4,0.6,11,"mixed"
56,"Potr",4550,0.18,0.38,11,"mixed"
56,"Bene",8050,0.45,0.65,11,"mixed"
56,"Pigl",8150,0.13,0.33,11,"mixed"
56,"Potr",4550,2.16,2.36,11,"mixed"
56,"Bene",8050,2.07,2.27,11,"mixed"
56,"Pigl",8150,0.05,0.25,11,"mixed"
56,"Potr",4550,0.48,0.68,11,"mixed"
56,"Bene",8050,1.35,1.55,11,"mixed"
56,"Pigl",8150,0.18,0.38,11,"mixed"
56,"Potr",4550,0.83,1.03,11,"mixed"
56,"Bene",8050,0.24,0.44,11,"mixed"
56,"Pigl",8150,0.3,0.5,11,"mixed"
56,"Potr",4550,0.45,0.65,11,"mixed"
56,"Bene",8050,0.89,1.09,11,"mixed"
56,"Pigl",8150,0.36,0.56,11,"mixed"
57,"Potr",850,1.02,1.22,11,"mixed"
57,"Bene",1350,0.84,1.04,11,"mixed"
57,"Pigl",1600,0.24,0.44,11,"mixed"
57,"Potr",850,1.56,1.76,11,"mixed"
57,"Bene",1350,1.76,1.96,11,"mixed"
57,"Pigl",1600,0.21,0.41,11,"mixed"
57,"Potr",850,0.16,0.36,11,"mixed"
57,"Bene",1350,2.95,3.15,11,"mixed"
57,"Pigl",1600,0.64,0.84,11,"mixed"
57,"Potr",850,1.04,1.24,11,"mixed"
57,"Bene",1350,0.55,0.75,11,"mixed"
57,"Pigl",1600,0.17,0.37,11,"mixed"
57,"Potr",850,0.28,0.48,11,"mixed"
57,"Bene",1350,0.8,1,11,"mixed"
57,"Pigl",1600,0.05,0.25,11,"mixed"
57,"Potr",850,0.31,0.51,11,"mixed"
57,"Bene",1350,2.7,2.9,11,"mixed"
57,"Pigl",1600,0.25,0.45,11,"mixed"
57,"Potr",850,0.47,0.67,11,"mixed"
57,"Bene",1350,0.6,0.8,11,"mixed"
57,"Pigl",1600,0.58,0.78,11,"mixed"
57,"Potr",850,0.74,0.94,11,"mixed"
57,"Bene",1350,2.03,2.23,11,"mixed"
57,"Pigl",1600,0.21,0.41,11,"mixed"
57,"Potr",850,1.02,1.22,11,"mixed"
57,"Bene",1350,0.06,0.26,11,"mixed"
57,"Pigl",1600,0.44,0.64,11,"mixed"
57,"Potr",850,0.19,0.39,11,"mixed"
57,"Bene",1350,2.69,2.89,11,"mixed"
57,"Pigl",1600,0.35,0.55,11,"mixed"
57,"Potr",850,0.6,0.8,11,"mixed"
57,"Bene",1350,0.68,0.88,11,"mixed"
57,"Pigl",1600,0.11,0.31,11,"mixed"
57,"Potr",850,1.52,1.72,11,"mixed"
57,"Bene",1350,3,3.2,11,"mixed"
57,"Pigl",1600,0.08,0.28,11,"mixed"
57,"Potr",850,0.29,0.49,11,"mixed"
57,"Bene",1350,1.68,1.88,11,"mixed"
57,"Pigl",1600,0.33,0.53,11,"mixed"
57,"Potr",850,0.58,0.78,11,"mixed"
57,"Bene",1350,2.21,2.41,11,"mixed"
57,"Pigl",1600,0.32,0.52,11,"mixed"
57,"Potr",850,0.11,0.31,11,"mixed"
57,"Bene",1350,1.11,1.31,11,"mixed"
57,"Pigl",1600,0.14,0.34,11,"mixed"
57,"Potr",850,0.27,0.47,11,"mixed"
57,"Bene",1350,1.86,2.06,11,"mixed"
57,"Pigl",1600,0.1,0.3,11,"mixed"
57,"Potr",850,0.68,0.88,11,"mixed"
57,"Bene",1350,3.41,3.61,11,"mixed"
57,"Pigl",1600,0.41,0.61,11,"mixed"
57,"Potr",850,0.13,0.33,11,"mixed"
57,"Bene",1350,1.82,2.02,11,"mixed"
57,"Pigl",1600,0.34,0.54,11,"mixed"
57,"Potr",850,0.35,0.55,11,"mixed"
57,"Bene",1350,0.85,1.05,11,"mixed"
57,"Pigl",1600,0.44,0.64,11,"mixed"
57,"Potr",850,0.21,0.41,11,"mixed"
57,"Bene",1350,2.23,2.43,11,"mixed"
57,"Pigl",1600,0.07,0.27,11,"mixed"
58,"Potr",1050,0.49,0.69,11,"mixed"
58,"Bene",1050,3.05,3.25,11,"mixed"
58,"Pigl",450,0.31,0.51,11,"mixed"
58,"Potr",1050,0.62,0.82,11,"mixed"
58,"Bene",1050,2.9,3.1,11,"mixed"
58,"Pigl",450,0.22,0.42,11,"mixed"
58,"Potr",1050,0.4,0.6,11,"mixed"
58,"Bene",1050,1.27,1.47,11,"mixed"
58,"Pigl",450,0.17,0.37,11,"mixed"
58,"Potr",1050,0.74,0.94,11,"mixed"
58,"Bene",1050,1.2,1.4,11,"mixed"
58,"Pigl",450,0.28,0.48,11,"mixed"
58,"Potr",1050,0.09,0.29,11,"mixed"
58,"Bene",1050,2.56,2.76,11,"mixed"
58,"Pigl",450,0.18,0.38,11,"mixed"
58,"Potr",1050,0.05,0.25,11,"mixed"
58,"Bene",1050,0.74,0.94,11,"mixed"
58,"Pigl",450,0.52,0.72,11,"mixed"
58,"Potr",1050,0.44,0.64,11,"mixed"
58,"Bene",1050,1.25,1.45,11,"mixed"
58,"Pigl",450,0.08,0.28,11,"mixed"
58,"Potr",1050,0.22,0.42,11,"mixed"
58,"Bene",1050,2.42,2.62,11,"mixed"
58,"Pigl",450,0.09,0.29,11,"mixed"
58,"Potr",1050,0.48,0.68,11,"mixed"
58,"Bene",1050,0.77,0.97,11,"mixed"
58,"Pigl",450,0.47,0.67,11,"mixed"
58,"Potr",1050,0.53,0.73,11,"mixed"
58,"Bene",1050,2.5,2.7,11,"mixed"
58,"Pigl",450,0.42,0.62,11,"mixed"
58,"Potr",1050,0.27,0.47,11,"mixed"
58,"Bene",1050,1.89,2.09,11,"mixed"
58,"Pigl",450,0.05,0.25,11,"mixed"
58,"Potr",1050,0.51,0.71,11,"mixed"
58,"Bene",1050,1.95,2.15,11,"mixed"
58,"Pigl",450,0.19,0.39,11,"mixed"
58,"Potr",1050,0.41,0.61,11,"mixed"
58,"Bene",1050,0.67,0.87,11,"mixed"
58,"Pigl",450,0.18,0.38,11,"mixed"
58,"Potr",1050,0.63,0.83,11,"mixed"
58,"Bene",1050,0.6,0.8,11,"mixed"
58,"Pigl",450,0.29,0.49,11,"mixed"
58,"Potr",1050,0.61,0.81,11,"mixed"
58,"Bene",1050,2.61,2.81,11,"mixed"
58,"Pigl",450,0.11,0.31,11,"mixed"
58,"Potr",1050,0.14,0.34,11,"mixed"
58,"Bene",1050,0.78,0.98,11,"mixed"
58,"Pigl",450,0.07,0.27,11,"mixed"
58,"Potr",1050,0.82,1.02,11,"mixed"
58,"Bene",1050,0.28,0.48,11,"mixed"
58,"Pigl",450,0.09,0.29,11,"mixed"
58,"Potr",1050,0.54,0.74,11,"mixed"
58,"Bene",1050,1.31,1.51,11,"mixed"
58,"Pigl",450,0.3,0.5,11,"mixed"
58,"Potr",1050,1.22,1.42,11,"mixed"
58,"Bene",1050,2.3,2.5,11,"mixed"
58,"Pigl",450,0.32,0.52,11,"mixed"
58,"Potr",1050,0.9,1.1,11,"mixed"
58,"Bene",1050,2.41,2.61,11,"mixed"
58,"Pigl",450,0.25,0.45,11,"mixed"
59,"Potr",1900,0.1,0.3,11,"mixed"
59,"Bene",1250,0.26,0.46,11,"mixed"
59,"Pigl",700,0.12,0.32,11,"mixed"
59,"Potr",1900,0.9,1.1,11,"mixed"
59,"Bene",1250,1.73,1.93,11,"mixed"
59,"Pigl",700,0.14,0.34,11,"mixed"
59,"Potr",1900,1.69,1.89,11,"mixed"
59,"Bene",1250,1.8,2,11,"mixed"
59,"Pigl",700,0.05,0.25,11,"mixed"
59,"Potr",1900,1.29,1.49,11,"mixed"
59,"Bene",1250,2.63,2.83,11,"mixed"
59,"Pigl",700,0.2,0.4,11,"mixed"
59,"Potr",1900,0.37,0.57,11,"mixed"
59,"Bene",1250,1.24,1.44,11,"mixed"
59,"Pigl",700,0.29,0.49,11,"mixed"
59,"Potr",1900,0.18,0.38,11,"mixed"
59,"Bene",1250,0.79,0.99,11,"mixed"
59,"Pigl",700,0.29,0.49,11,"mixed"
59,"Potr",1900,0.96,1.16,11,"mixed"
59,"Bene",1250,1.43,1.63,11,"mixed"
59,"Pigl",700,0.13,0.33,11,"mixed"
59,"Potr",1900,0.54,0.74,11,"mixed"
59,"Bene",1250,0.39,0.59,11,"mixed"
59,"Pigl",700,0.05,0.25,11,"mixed"
59,"Potr",1900,0.42,0.62,11,"mixed"
59,"Bene",1250,1.42,1.62,11,"mixed"
59,"Pigl",700,0.11,0.31,11,"mixed"
59,"Potr",1900,0.46,0.66,11,"mixed"
59,"Bene",1250,0.9,1.1,11,"mixed"
59,"Pigl",700,0.1,0.3,11,"mixed"
59,"Potr",1900,0.28,0.48,11,"mixed"
59,"Bene",1250,1.46,1.66,11,"mixed"
59,"Pigl",700,0.05,0.25,11,"mixed"
59,"Potr",1900,0.14,0.34,11,"mixed"
59,"Bene",1250,2.34,2.54,11,"mixed"
59,"Pigl",700,0.34,0.54,11,"mixed"
59,"Potr",1900,0.38,0.58,11,"mixed"
59,"Bene",1250,0.86,1.06,11,"mixed"
59,"Pigl",700,0.18,0.38,11,"mixed"
59,"Potr",1900,2.87,3.07,11,"mixed"
59,"Bene",1250,0.54,0.74,11,"mixed"
59,"Pigl",700,0.38,0.58,11,"mixed"
59,"Potr",1900,0.5,0.7,11,"mixed"
59,"Bene",1250,1.58,1.78,11,"mixed"
59,"Pigl",700,0.41,0.61,11,"mixed"
59,"Potr",1900,1.04,1.24,11,"mixed"
59,"Bene",1250,1.39,1.59,11,"mixed"
59,"Pigl",700,0.21,0.41,11,"mixed"
59,"Potr",1900,0.48,0.68,11,"mixed"
59,"Bene",1250,0.22,0.42,11,"mixed"
59,"Pigl",700,0.43,0.63,11,"mixed"
59,"Potr",1900,1.02,1.22,11,"mixed"
59,"Bene",1250,1.76,1.96,11,"mixed"
59,"Pigl",700,0.16,0.36,11,"mixed"
59,"Potr",1900,0.81,1.01,11,"mixed"
59,"Bene",1250,2.33,2.53,11,"mixed"
59,"Pigl",700,0.54,0.74,11,"mixed"
59,"Potr",1900,1.56,1.76,11,"mixed"
59,"Bene",1250,0.68,0.88,11,"mixed"
59,"Pigl",700,0.26,0.46,11,"mixed"
60,"Potr",900,1.12,1.32,11,"mixed"
60,"Bene",900,1.12,1.32,11,"mixed"
60,"Pigl",150,0.21,0.41,11,"mixed"
60,"Potr",900,0.4,0.6,11,"mixed"
60,"Bene",900,0.56,0.76,11,"mixed"
60,"Pigl",150,0.42,0.62,11,"mixed"
60,"Potr",900,1.3,1.5,11,"mixed"
60,"Bene",900,0.76,0.96,11,"mixed"
60,"Pigl",150,0.24,0.44,11,"mixed"
60,"Potr",900,1.06,1.26,11,"mixed"
60,"Bene",900,1.27,1.47,11,"mixed"
60,"Pigl",150,0.16,0.36,11,"mixed"
60,"Potr",900,0.05,0.25,11,"mixed"
60,"Bene",900,1.06,1.26,11,"mixed"
60,"Pigl",150,0.21,0.41,11,"mixed"
60,"Potr",900,0.05,0.25,11,"mixed"
60,"Bene",900,1.05,1.25,11,"mixed"
60,"Pigl",150,0.23,0.43,11,"mixed"
60,"Potr",900,0.61,0.81,11,"mixed"
60,"Bene",900,1.16,1.36,11,"mixed"
60,"Pigl",150,0.19,0.39,11,"mixed"
60,"Potr",900,0.46,0.66,11,"mixed"
60,"Bene",900,2.37,2.57,11,"mixed"
60,"Pigl",150,0.56,0.76,11,"mixed"
60,"Potr",900,0.12,0.32,11,"mixed"
60,"Bene",900,3.19,3.39,11,"mixed"
60,"Pigl",150,0.36,0.56,11,"mixed"
60,"Potr",900,0.45,0.65,11,"mixed"
60,"Bene",900,0.46,0.66,11,"mixed"
60,"Pigl",150,0.25,0.45,11,"mixed"
60,"Potr",900,0.35,0.55,11,"mixed"
60,"Bene",900,1.71,1.91,11,"mixed"
60,"Pigl",150,0.46,0.66,11,"mixed"
60,"Potr",900,0.05,0.25,11,"mixed"
60,"Bene",900,2.09,2.29,11,"mixed"
60,"Pigl",150,0.2,0.4,11,"mixed"
60,"Potr",900,0.13,0.33,11,"mixed"
60,"Bene",900,0.52,0.72,11,"mixed"
60,"Pigl",150,0.31,0.51,11,"mixed"
60,"Potr",900,0.28,0.48,11,"mixed"
60,"Bene",900,0.83,1.03,11,"mixed"
60,"Pigl",150,0.25,0.45,11,"mixed"
60,"Potr",900,0.94,1.14,11,"mixed"
60,"Bene",900,1.29,1.49,11,"mixed"
60,"Pigl",150,0.09,0.29,11,"mixed"
60,"Potr",900,0.43,0.63,11,"mixed"
60,"Bene",900,1.67,1.87,11,"mixed"
60,"Pigl",150,0.65,0.85,11,"mixed"
60,"Potr",900,1.16,1.36,11,"mixed"
60,"Bene",900,0.55,0.75,11,"mixed"
60,"Pigl",150,0.06,0.26,11,"mixed"
60,"Potr",900,1.12,1.32,11,"mixed"
60,"Bene",900,0.44,0.64,11,"mixed"
60,"Pigl",150,0.53,0.73,11,"mixed"
60,"Potr",900,0.29,0.49,11,"mixed"
60,"Bene",900,1.78,1.98,11,"mixed"
60,"Pigl",150,0.15,0.35,11,"mixed"
60,"Potr",900,0.37,0.57,11,"mixed"
60,"Bene",900,1.67,1.87,11,"mixed"
60,"Pigl",150,0.09,0.29,11,"mixed"
61,"Potr",100,1.99,2.19,11,"mixed"
61,"Bene",1000,3.06,3.26,11,"mixed"
61,"Pigl",1350,0.19,0.39,11,"mixed"
61,"Potr",100,0.27,0.47,11,"mixed"
61,"Bene",1000,2.08,2.28,11,"mixed"
61,"Pigl",1350,0.22,0.42,11,"mixed"
61,"Potr",100,0.58,0.78,11,"mixed"
61,"Bene",1000,1.42,1.62,11,"mixed"
61,"Pigl",1350,0.54,0.74,11,"mixed"
61,"Potr",100,0.49,0.69,11,"mixed"
61,"Bene",1000,1.17,1.37,11,"mixed"
61,"Pigl",1350,0.58,0.78,11,"mixed"
61,"Potr",100,0.29,0.49,11,"mixed"
61,"Bene",1000,2.06,2.26,11,"mixed"
61,"Pigl",1350,0.56,0.76,11,"mixed"
61,"Potr",100,0.55,0.75,11,"mixed"
61,"Bene",1000,0.09,0.29,11,"mixed"
61,"Pigl",1350,0.34,0.54,11,"mixed"
61,"Potr",100,0.42,0.62,11,"mixed"
61,"Bene",1000,2.14,2.34,11,"mixed"
61,"Pigl",1350,0.1,0.3,11,"mixed"
61,"Potr",100,0.64,0.84,11,"mixed"
61,"Bene",1000,2.17,2.37,11,"mixed"
61,"Pigl",1350,0.2,0.4,11,"mixed"
61,"Potr",100,0.26,0.46,11,"mixed"
61,"Bene",1000,0.42,0.62,11,"mixed"
61,"Pigl",1350,0.66,0.86,11,"mixed"
61,"Potr",100,0.98,1.18,11,"mixed"
61,"Bene",1000,0.5,0.7,11,"mixed"
61,"Pigl",1350,0.45,0.65,11,"mixed"
61,"Potr",100,0.14,0.34,11,"mixed"
61,"Bene",1000,1.09,1.29,11,"mixed"
61,"Pigl",1350,0.05,0.25,11,"mixed"
61,"Potr",100,0.71,0.91,11,"mixed"
61,"Bene",1000,1.78,1.98,11,"mixed"
61,"Pigl",1350,0.69,0.89,11,"mixed"
61,"Potr",100,0.73,0.93,11,"mixed"
61,"Bene",1000,1.77,1.97,11,"mixed"
61,"Pigl",1350,0.1,0.3,11,"mixed"
61,"Potr",100,1.08,1.28,11,"mixed"
61,"Bene",1000,3.7,3.9,11,"mixed"
61,"Pigl",1350,0.38,0.58,11,"mixed"
61,"Potr",100,0.17,0.37,11,"mixed"
61,"Bene",1000,2.45,2.65,11,"mixed"
61,"Pigl",1350,0.19,0.39,11,"mixed"
61,"Potr",100,1.14,1.34,11,"mixed"
61,"Bene",1000,0.83,1.03,11,"mixed"
61,"Pigl",1350,0.09,0.29,11,"mixed"
61,"Potr",100,0.49,0.69,11,"mixed"
61,"Bene",1000,1.47,1.67,11,"mixed"
61,"Pigl",1350,0.58,0.78,11,"mixed"
61,"Potr",100,0.27,0.47,11,"mixed"
61,"Bene",1000,0.67,0.87,11,"mixed"
61,"Pigl",1350,0.29,0.49,11,"mixed"
61,"Potr",100,0.57,0.77,11,"mixed"
61,"Bene",1000,1.55,1.75,11,"mixed"
61,"Pigl",1350,0.38,0.58,11,"mixed"
61,"Potr",100,0.05,0.25,11,"mixed"
61,"Bene",1000,0.29,0.49,11,"mixed"
61,"Pigl",1350,0.43,0.63,11,"mixed"
62,"Potr",1550,0.55,0.75,11,"mixed"
62,"Bene",150,1.2,1.4,11,"mixed"
62,"Pigl",650,0.48,0.68,11,"mixed"
62,"Potr",1550,1.18,1.38,11,"mixed"
62,"Bene",150,0.39,0.59,11,"mixed"
62,"Pigl",650,0.05,0.25,11,"mixed"
62,"Potr",1550,0.48,0.68,11,"mixed"
62,"Bene",150,1.13,1.33,11,"mixed"
62,"Pigl",650,0.38,0.58,11,"mixed"
62,"Potr",1550,0.86,1.06,11,"mixed"
62,"Bene",150,0.91,1.11,11,"mixed"
62,"Pigl",650,0.17,0.37,11,"mixed"
62,"Potr",1550,0.54,0.74,11,"mixed"
62,"Bene",150,1.92,2.12,11,"mixed"
62,"Pigl",650,0.24,0.44,11,"mixed"
62,"Potr",1550,0.51,0.71,11,"mixed"
62,"Bene",150,0.47,0.67,11,"mixed"
62,"Pigl",650,0.28,0.48,11,"mixed"
62,"Potr",1550,0.3,0.5,11,"mixed"
62,"Bene",150,2.57,2.77,11,"mixed"
62,"Pigl",650,0.64,0.84,11,"mixed"
62,"Potr",1550,1.05,1.25,11,"mixed"
62,"Bene",150,3.13,3.33,11,"mixed"
62,"Pigl",650,0.17,0.37,11,"mixed"
62,"Potr",1550,0.26,0.46,11,"mixed"
62,"Bene",150,1.42,1.62,11,"mixed"
62,"Pigl",650,0.15,0.35,11,"mixed"
62,"Potr",1550,0.13,0.33,11,"mixed"
62,"Bene",150,1.6,1.8,11,"mixed"
62,"Pigl",650,0.1,0.3,11,"mixed"
62,"Potr",1550,0.12,0.32,11,"mixed"
62,"Bene",150,0.91,1.11,11,"mixed"
62,"Pigl",650,0.23,0.43,11,"mixed"
62,"Potr",1550,0.47,0.67,11,"mixed"
62,"Bene",150,1.31,1.51,11,"mixed"
62,"Pigl",650,0.05,0.25,11,"mixed"
62,"Potr",1550,0.05,0.25,11,"mixed"
62,"Bene",150,1.67,1.87,11,"mixed"
62,"Pigl",650,0.76,0.96,11,"mixed"
62,"Potr",1550,0.93,1.13,11,"mixed"
62,"Bene",150,1.28,1.48,11,"mixed"
62,"Pigl",650,0.32,0.52,11,"mixed"
62,"Potr",1550,0.87,1.07,11,"mixed"
62,"Bene",150,1.6,1.8,11,"mixed"
62,"Pigl",650,0.45,0.65,11,"mixed"
62,"Potr",1550,0.26,0.46,11,"mixed"
62,"Bene",150,1.55,1.75,11,"mixed"
62,"Pigl",650,0.13,0.33,11,"mixed"
62,"Potr",1550,0.24,0.44,11,"mixed"
62,"Bene",150,1.1,1.3,11,"mixed"
62,"Pigl",650,0.37,0.57,11,"mixed"
62,"Potr",1550,0.71,0.91,11,"mixed"
62,"Bene",150,1.05,1.25,11,"mixed"
62,"Pigl",650,0.42,0.62,11,"mixed"
62,"Potr",1550,0.4,0.6,11,"mixed"
62,"Bene",150,0.91,1.11,11,"mixed"
62,"Pigl",650,0.21,0.41,11,"mixed"
62,"Potr",1550,0.66,0.86,11,"mixed"
62,"Bene",150,2.11,2.31,11,"mixed"
62,"Pigl",650,0.3,0.5,11,"mixed"
63,"Potr",2500,0.07,0.27,11,"mixed"
63,"Bene",1100,1.83,2.03,11,"mixed"
63,"Pigl",1150,0.21,0.41,11,"mixed"
63,"Potr",2500,0.08,0.28,11,"mixed"
63,"Bene",1100,1.62,1.82,11,"mixed"
63,"Pigl",1150,0.32,0.52,11,"mixed"
63,"Potr",2500,0.71,0.91,11,"mixed"
63,"Bene",1100,0.47,0.67,11,"mixed"
63,"Pigl",1150,0.09,0.29,11,"mixed"
63,"Potr",2500,0.28,0.48,11,"mixed"
63,"Bene",1100,1.65,1.85,11,"mixed"
63,"Pigl",1150,0.25,0.45,11,"mixed"
63,"Potr",2500,0.05,0.25,11,"mixed"
63,"Bene",1100,1.73,1.93,11,"mixed"
63,"Pigl",1150,0.36,0.56,11,"mixed"
63,"Potr",2500,0.65,0.85,11,"mixed"
63,"Bene",1100,0.2,0.4,11,"mixed"
63,"Pigl",1150,0.33,0.53,11,"mixed"
63,"Potr",2500,0.29,0.49,11,"mixed"
63,"Bene",1100,3.18,3.38,11,"mixed"
63,"Pigl",1150,0.13,0.33,11,"mixed"
63,"Potr",2500,0.05,0.25,11,"mixed"
63,"Bene",1100,1.22,1.42,11,"mixed"
63,"Pigl",1150,0.54,0.74,11,"mixed"
63,"Potr",2500,0.44,0.64,11,"mixed"
63,"Bene",1100,1.64,1.84,11,"mixed"
63,"Pigl",1150,0.35,0.55,11,"mixed"
63,"Potr",2500,0.33,0.53,11,"mixed"
63,"Bene",1100,1.89,2.09,11,"mixed"
63,"Pigl",1150,0.24,0.44,11,"mixed"
63,"Potr",2500,1.13,1.33,11,"mixed"
63,"Bene",1100,0.15,0.35,11,"mixed"
63,"Pigl",1150,0.23,0.43,11,"mixed"
63,"Potr",2500,0.52,0.72,11,"mixed"
63,"Bene",1100,2.88,3.08,11,"mixed"
63,"Pigl",1150,0.19,0.39,11,"mixed"
63,"Potr",2500,0.23,0.43,11,"mixed"
63,"Bene",1100,0.6,0.8,11,"mixed"
63,"Pigl",1150,0.25,0.45,11,"mixed"
63,"Potr",2500,1.56,1.76,11,"mixed"
63,"Bene",1100,0.75,0.95,11,"mixed"
63,"Pigl",1150,0.06,0.26,11,"mixed"
63,"Potr",2500,0.43,0.63,11,"mixed"
63,"Bene",1100,2.8,3,11,"mixed"
63,"Pigl",1150,0.06,0.26,11,"mixed"
63,"Potr",2500,0.57,0.77,11,"mixed"
63,"Bene",1100,1.78,1.98,11,"mixed"
63,"Pigl",1150,0.34,0.54,11,"mixed"
63,"Potr",2500,0.52,0.72,11,"mixed"
63,"Bene",1100,1.09,1.29,11,"mixed"
63,"Pigl",1150,0.48,0.68,11,"mixed"
63,"Potr",2500,0.73,0.93,11,"mixed"
63,"Bene",1100,2.54,2.74,11,"mixed"
63,"Pigl",1150,0.11,0.31,11,"mixed"
63,"Potr",2500,0.21,0.41,11,"mixed"
63,"Bene",1100,1.32,1.52,11,"mixed"
63,"Pigl",1150,0.41,0.61,11,"mixed"
63,"Potr",2500,0.86,1.06,11,"mixed"
63,"Bene",1100,1.08,1.28,11,"mixed"
63,"Pigl",1150,0.05,0.25,11,"mixed"
